,Q1A,Q2A,Q3A,Q4A,Q5A,Q6A,Q7A,Q8A,Q9A,Q10A,Q11A,Q12A,Q13A,Q14A,Q15A,Q16A,Q17A,Q18A,Q19A,Q20A,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,hand,religion,orientation,race,voted,married,familysize
16818,5.0,4.0,2.0,2.0,5.0,4.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,4.0,1.0,7,2,6,1,7,1,7,4,6,2,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,4,3,1,2,28,1,6,1,30,2,1,2
16819,3.0,4.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,1,4,6,4,5,4,2,4,4,2,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,3,2,2,1,26,2,4,1,60,1,1,3
16820,5.0,4.0,2.0,3.0,5.0,3.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,3.0,4.0,5.0,1.0,6,6,3,2,6,1,4,1,6,3,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,2,1,18,2,2,1,60,1,1,2
16821,1.0,1.0,5.0,1.0,2.0,4.0,2.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,2.0,5.0,5.0,5.0,1.0,6,7,2,7,2,7,7,2,4,6,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,2,2,1,1,21,1,2,1,60,1,1,2
16822,2.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,3.0,5.0,3.0,5.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,6,6,6,2,7,2,5,4,7,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,4,3,1,2,28,1,2,1,70,1,1,2
16823,3.0,3.0,1.0,5.0,5.0,3.0,2.0,4.0,5.0,5.0,1.0,4.0,1.0,4.0,3.0,5.0,3.0,2.0,5.0,1.0,2,4,3,7,5,7,5,7,1,4,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,3,3,2,1,42,1,7,1,60,2,1,2
16824,5.0,1.0,5.0,1.0,5.0,4.0,1.0,5.0,5.0,4.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1,1,3,5,7,3,7,6,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,3,3,2,1,34,3,7,1,60,1,2,3
16825,2.0,1.0,5.0,1.0,2.0,4.0,2.0,1.0,5.0,3.0,1.0,3.0,4.0,1.0,3.0,2.0,3.0,1.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,2,1,21,2,7,4,30,2,1,3
16826,2.0,4.0,5.0,4.0,2.0,5.0,2.0,2.0,5.0,4.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,1,5,3,7,6,5,4,5,3,3,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,24,1,2,2,60,1,1,1
16827,4.0,2.0,2.0,2.0,5.0,1.0,2.0,5.0,5.0,2.0,2.0,5.0,4.0,1.0,4.0,2.0,3.0,4.0,3.0,5.0,6,6,6,2,6,3,7,5,4,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,4,2,2,2,40,1,6,1,70,1,3,2
16828,2.0,2.0,4.0,5.0,2.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,3,2,3,5,5,5,6,3,5,3,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,3,1,2,1,46,1,7,1,60,2,2,3
16829,5.0,5.0,3.0,2.0,5.0,1.0,2.0,5.0,2.0,5.0,1.0,5.0,4.0,1.0,5.0,4.0,1.0,5.0,5.0,4.0,6,5,7,7,1,6,5,7,7,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,2,1,1,15,1,6,1,10,2,1,3
16830,2.0,4.0,5.0,2.0,4.0,5.0,5.0,1.0,5.0,4.0,2.0,5.0,5.0,2.0,5.0,2.0,5.0,3.0,5.0,1.0,5,5,7,7,7,3,1,1,3,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,2,1,16,1,3,1,10,2,1,2
16831,1.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,5.0,5.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5,5,7,5,5,5,5,3,6,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,1,2,28,1,7,1,30,1,1,5
16832,4.0,5.0,2.0,1.0,5.0,2.0,1.0,5.0,1.0,2.0,1.0,5.0,3.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,2,7,6,7,5,5,3,3,1,6,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,2,2,27,1,1,2,10,2,1,3
16833,1.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,3.0,1.0,5.0,3.0,5.0,4.0,1.0,5.0,1.0,6,2,7,1,6,4,6,1,7,4,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,3,3,1,1,54,1,4,1,60,1,2,3
16834,2.0,1.0,5.0,2.0,4.0,4.0,5.0,1.0,5.0,4.0,4.0,1.0,1.0,3.0,1.0,5.0,4.0,1.0,5.0,4.0,6,3,6,5,7,3,6,1,4,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,2,2,2,15,1,10,1,10,2,1,4
16835,4.0,5.0,1.0,1.0,5.0,1.0,1.0,4.0,3.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,4.0,5.0,1.0,2,3,2,5,5,5,6,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,1,2,23,1,2,1,60,1,1,2
16836,1.0,2.0,5.0,5.0,3.0,5.0,1.0,3.0,5.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,5,6,3,5,3,4,7,3,5,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,3,2,1,49,1,12,0,70,1,2,5
16837,5.0,2.0,5.0,2.0,2.0,3.0,4.0,3.0,5.0,5.0,4.0,2.0,5.0,2.0,2.0,4.0,5.0,5.0,5.0,3.0,7,6,3,4,7,2,6,2,5,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,3,2,2,2,38,1,4,1,70,1,1,4
16838,5.0,4.0,1.0,1.0,5.0,1.0,1.0,4.0,4.0,2.0,2.0,5.0,1.0,4.0,4.0,1.0,1.0,5.0,5.0,2.0,7,7,6,2,6,1,1,2,6,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,1,2,1,21,1,2,1,60,1,1,2
16839,5.0,1.0,4.0,4.0,5.0,4.0,2.0,2.0,5.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,5.0,2.0,5,2,6,1,7,4,7,2,7,5,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,2,1,2,1,40,1,1,1,60,1,3,3
16840,4.0,4.0,5.0,2.0,2.0,5.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,5,6,7,5,5,6,5,3,3,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,3,2,1,1,42,1,4,1,60,2,1,4
16841,1.0,1.0,2.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,1.0,5.0,3.0,1.0,3.0,2.0,5.0,5.0,5.0,1.0,6,6,2,3,7,1,6,7,6,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,1,2,21,1,1,1,60,2,1,1
16842,1.0,1.0,4.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,1.0,2.0,2.0,5.0,4.0,5.0,5.0,1.0,6,3,7,2,7,5,6,3,5,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,2,1,1,23,1,7,1,30,2,1,3
16843,3.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,5.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,1.0,5,5,5,3,7,2,5,4,4,3,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,3,1,2,27,1,4,1,10,1,1,2
16844,5.0,4.0,3.0,2.0,5.0,2.0,2.0,4.0,3.0,2.0,1.0,5.0,5.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,3,5,6,4,4,6,5,5,4,2,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,3,2,1,1,24,1,5,1,60,1,1,2
16845,5.0,5.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,2.0,5.0,5.0,1.0,5.0,5.0,3.0,7,5,7,3,7,5,5,6,7,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,2,3,1,1,19,1,10,1,20,1,1,3
16846,5.0,1.0,1.0,4.0,5.0,4.0,1.0,2.0,5.0,5.0,1.0,2.0,1.0,2.0,1.0,4.0,5.0,2.0,3.0,2.0,6,7,6,3,7,6,5,6,5,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,4,3,1,2,25,1,4,1,70,1,3,2
16847,2.0,2.0,5.0,4.0,2.0,5.0,5.0,2.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,1.0,6,2,7,2,6,2,6,1,6,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,1,48,1,7,1,70,2,3,2
16848,1.0,1.0,3.0,4.0,2.0,4.0,2.0,1.0,5.0,3.0,1.0,4.0,1.0,4.0,2.0,4.0,3.0,1.0,4.0,1.0,1,3,7,1,6,7,5,5,6,3,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,4,2,2,1,39,1,4,5,60,1,1,5
16849,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,5.0,1.0,5,6,4,6,7,3,4,5,3,4,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,4,2,1,1,30,1,1,1,60,1,2,1
16850,1.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,3.0,5.0,5.0,1.0,5.0,5.0,2.0,5,6,7,3,7,7,7,1,1,3,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,4,2,2,1,28,3,4,5,50,1,3,2
16851,5.0,5.0,1.0,1.0,5.0,1.0,5.0,4.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,4,4,7,1,7,6,5,2,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,3,1,2,23,1,4,1,10,1,1,3
16852,5.0,4.0,3.0,4.0,5.0,1.0,1.0,5.0,2.0,1.0,2.0,5.0,3.0,2.0,5.0,1.0,1.0,4.0,5.0,1.0,7,1,5,1,7,1,5,7,2,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,3,2,1,1,20,2,6,1,60,1,1,0
16853,5.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,1.0,4,7,7,7,7,4,1,1,3,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,4,3,1,1,26,1,2,1,10,1,1,1
16854,5.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,2,3,4,2,4,7,4,4,6,3,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,2,2,1,2,18,1,2,1,10,2,1,2
16855,4.0,1.0,4.0,1.0,4.0,5.0,2.0,1.0,5.0,5.0,2.0,4.0,2.0,5.0,1.0,4.0,5.0,3.0,5.0,5.0,3,5,6,5,7,3,6,5,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,2,2,2,25,2,12,1,10,2,1,4
16856,5.0,1.0,1.0,2.0,5.0,2.0,2.0,5.0,3.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,2.0,5.0,5.0,4.0,5,5,5,1,6,5,5,1,5,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,3,1,1,2,24,1,4,1,30,1,1,3
16857,5.0,5.0,1.0,3.0,5.0,1.0,1.0,5.0,3.0,2.0,4.0,5.0,4.0,3.0,5.0,1.0,1.0,5.0,4.0,4.0,6,6,4,2,6,1,5,5,2,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,3,3,1,1,19,1,6,1,30,1,1,4
16858,4.0,5.0,1.0,1.0,5.0,1.0,1.0,3.0,4.0,5.0,1.0,5.0,5.0,1.0,4.0,1.0,1.0,3.0,5.0,2.0,1,7,6,7,2,7,5,6,2,7,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,3,2,2,1,47,1,12,2,60,1,3,0
16859,2.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,5.0,2.0,1.0,4.0,4.0,2.0,3,6,6,7,5,5,2,3,3,5,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,4,3,1,1,24,1,2,1,60,1,1,2
16860,3.0,4.0,2.0,1.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,5.0,5.0,1.0,3.0,2.0,4.0,5.0,5.0,3.0,3,6,4,3,7,1,6,5,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,1,2,46,1,1,1,60,2,2,2
16861,3.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,3.0,6,5,7,5,5,2,3,3,6,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,2,1,21,1,4,3,60,2,1,3
16862,4.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,5.0,4.0,1.0,5.0,4.0,5.0,5.0,4.0,3.0,4,2,5,5,5,6,7,5,5,6,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,2,3,1,2,28,1,7,1,60,1,1,1
16863,5.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,4.0,5.0,3.0,1,4,4,3,2,7,1,3,6,5,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,3,0,1,2,24,1,4,1,60,1,1,3
16864,1.0,2.0,5.0,3.0,3.0,3.0,4.0,1.0,5.0,5.0,2.0,4.0,1.0,4.0,2.0,5.0,4.0,3.0,3.0,2.0,4,3,2,5,4,5,5,6,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,3,2,2,1,33,1,12,1,60,2,1,2
16865,5.0,4.0,1.0,3.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,5.0,3.0,1.0,5.0,1.0,1.0,3.0,5.0,5.0,4,5,4,5,7,5,5,6,2,2,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,3,3,1,1,28,1,2,1,60,1,1,2
16866,5.0,5.0,2.0,2.0,4.0,2.0,1.0,5.0,3.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,1.0,4.0,5.0,4.0,3,4,5,2,6,7,6,2,7,5,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,2,2,1,2,18,1,6,1,70,2,1,2
16867,5.0,5.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,2.0,5.0,5.0,1.0,1,6,6,6,2,6,5,2,6,2,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,1,1,25,1,2,1,60,1,1,3
16868,5.0,4.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,4.0,2.0,5.0,3,6,5,2,7,6,1,1,6,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,4,3,1,2,32,1,1,1,60,2,1,1
16869,3.0,5.0,3.0,2.0,5.0,4.0,4.0,2.0,4.0,3.0,1.0,5.0,4.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,2,2,6,5,6,7,5,7,6,2,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,4,2,2,2,38,1,1,1,60,2,3,2
16870,5.0,2.0,5.0,4.0,2.0,5.0,5.0,1.0,5.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,6,6,6,6,5,3,5,5,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,2,1,35,2,12,1,60,1,3,3
16871,4.0,2.0,2.0,5.0,1.0,3.0,2.0,2.0,4.0,2.0,5.0,1.0,1.0,3.0,4.0,2.0,3.0,4.0,5.0,1.0,7,2,5,1,7,1,5,5,6,2,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,3,2,1,1,22,1,9,2,60,1,1,2
16872,5.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,1,7,1,1,7,7,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,2,1,1,20,1,10,1,10,2,1,3
16873,2.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,5.0,1.0,6,5,7,3,6,5,4,2,5,3,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,2,1,23,1,2,1,60,2,1,2
16874,5.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,5.0,1.0,5.0,1.0,1.0,5.0,4.0,1.0,7,7,7,3,7,5,4,5,7,3,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,3,1,1,17,2,2,1,60,2,1,2
16875,4.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,1.0,3.0,3.0,2.0,4.0,4.0,5.0,2.0,6,3,7,1,6,4,6,3,6,2,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,3,2,2,1,22,1,1,0,60,1,1,2
16876,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0,1.0,4.0,4.0,3.0,2.0,5.0,3.0,3,6,6,6,6,6,5,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,1,22,1,1,1,70,1,1,4
16877,1.0,1.0,4.0,3.0,1.0,4.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,6,3,5,2,3,1,6,4,5,5,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,1,1,2,50,1,2,1,60,1,2,2
16878,5.0,5.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,3.0,6,2,5,2,6,3,4,3,6,3,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,3,2,1,1,37,1,6,1,60,2,2,2
16879,4.0,5.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,5.0,5.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,3,4,2,4,3,6,4,1,4,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,2,2,18,1,10,3,10,2,1,7
16880,5.0,4.0,1.0,1.0,5.0,1.0,1.0,3.0,5.0,1.0,1.0,5.0,5.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,2,7,7,2,6,6,3,5,6,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,20,1,6,1,30,1,1,3
16881,2.0,1.0,5.0,5.0,1.0,4.0,4.0,3.0,5.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,2.0,5.0,1.0,7,2,7,2,7,2,7,2,6,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,2,1,22,1,1,1,60,1,1,2
16882,4.0,5.0,4.0,3.0,5.0,2.0,2.0,4.0,5.0,4.0,2.0,4.0,1.0,2.0,5.0,1.0,3.0,5.0,5.0,1.0,6,1,5,3,6,2,7,5,7,2,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,4,3,2,2,23,1,8,1,10,2,1,2
16883,4.0,1.0,5.0,2.0,1.0,4.0,2.0,4.0,5.0,5.0,2.0,5.0,3.0,2.0,3.0,4.0,1.0,1.0,5.0,5.0,7,6,5,3,5,1,5,6,2,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,3,2,2,1,22,1,12,2,30,1,1,3
16884,4.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,5.0,5.0,3.0,4.0,5.0,2.0,3.0,5.0,4.0,3,5,6,4,6,4,4,2,2,2,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,2,2,2,1,18,1,1,2,60,2,1,3
16885,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,5.0,3.0,4.0,5.0,4.0,5.0,1.0,4,4,5,6,4,5,6,2,5,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,3,2,2,23,1,4,1,50,2,1,4
16886,2.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2,6,3,6,5,7,5,7,3,3,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,3,2,1,1,22,1,4,1,60,2,1,5
16887,5.0,5.0,2.0,1.0,5.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,5.0,2.0,1.0,5.0,5.0,4.0,2,7,7,5,7,7,5,5,7,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,3,2,1,2,33,1,4,3,60,2,1,5
16888,3.0,2.0,1.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,1.0,7,5,2,5,7,1,5,5,6,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,2,1,2,2,23,1,2,1,60,2,1,1
16889,3.0,5.0,2.0,1.0,5.0,3.0,1.0,2.0,5.0,3.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,5.0,5.0,2.0,1,7,6,5,7,5,5,1,6,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,3,3,2,2,25,1,2,1,60,2,1,2
16890,2.0,1.0,4.0,4.0,2.0,5.0,4.0,2.0,5.0,2.0,3.0,1.0,1.0,3.0,2.0,5.0,3.0,2.0,2.0,1.0,5,3,1,4,6,5,5,3,5,3,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,3,3,1,2,47,1,6,1,60,1,2,2
16891,5.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,5.0,2.0,4.0,4.0,5.0,5.0,5,3,6,2,6,3,6,2,6,2,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,3,1,1,2,51,1,6,1,60,1,3,2
16892,5.0,4.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,5.0,5.0,2.0,6,7,6,2,7,4,6,5,6,2,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,2,2,1,1,20,1,2,1,10,2,1,1
16893,5.0,5.0,1.0,1.0,4.0,1.0,1.0,5.0,3.0,2.0,1.0,5.0,3.0,1.0,2.0,4.0,3.0,1.0,5.0,4.0,2,7,7,1,5,1,2,1,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,21,1,4,4,10,1,1,0
16894,2.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,5.0,2.0,5,5,6,5,6,5,6,2,6,5,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,3,2,2,30,1,1,1,60,2,1,1
16895,3.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,5.0,4.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,3,6,6,3,7,5,5,2,7,5,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,1,1,21,1,1,1,70,1,1,3
16896,2.0,3.0,4.0,5.0,2.0,3.0,2.0,1.0,3.0,3.0,5.0,2.0,1.0,3.0,4.0,2.0,5.0,4.0,4.0,1.0,5,4,6,2,5,3,5,2,5,4,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,4,3,2,2,29,1,6,1,60,1,1,3
16897,5.0,5.0,2.0,3.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,5.0,1.0,4.0,4.0,2.0,5.0,5.0,3.0,7,2,5,3,7,5,6,2,6,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,4,0,1,2,19,1,2,1,60,1,1,3
16898,4.0,4.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,4.0,1.0,5.0,1.0,1.0,4.0,5.0,1.0,5,7,7,2,7,6,5,2,5,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,1,1,20,1,7,1,60,1,1,3
16899,5.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,5.0,1.0,1.0,4.0,5.0,1.0,5.0,2.0,5.0,5.0,5.0,1.0,5,6,6,6,7,3,4,5,3,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,3,2,2,22,1,2,2,60,1,1,2
16900,3.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,4.0,3.0,3.0,4,5,5,3,7,5,3,5,5,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,3,3,2,2,40,1,2,2,60,2,1,2
16901,1.0,3.0,4.0,5.0,1.0,4.0,4.0,1.0,5.0,5.0,2.0,1.0,2.0,5.0,4.0,5.0,3.0,4.0,5.0,1.0,6,6,3,5,5,1,6,1,6,4,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,3,1,1,2,36,1,2,1,60,2,2,3
